tag,name,A_MHz,B_MHz,C_MHz,doc_url
093502,C 13 CC 3 S,,910.57,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e093502.cat
093503,C 2 13 CC 2 S,,919.36,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e093503.cat
093504,C 3 13 CCS,,922.64,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e093504.cat
093505,C 4 13 CS,,920.57,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e093505.cat
093506,HC 5 S,,876.367,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e093506.cat
094501,c -C 6 H 5 OH,5650.496,2619.249,1789.85,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e094501.cat
094502,C 5 34 S,,899.72,5.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e094502.cat
094503,HC 4 CHS,26863.6,979.184,943.939,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e094503.cat
094504,H 2 C 5 S,285000.0,848.387,5.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e094504.cat
094505,NC 4 S,,875.285,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e094505.cat
096501,cis -S 2 O 2,12972.93,3488.97,2745.055,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e096501.cat
097501,C 8 H,,587.264,8.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e097501.cat
097502,C 8 H –,,583.34,8.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e097502.cat
097503,MgC 6 H,,579.76,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e097503.cat
097504,MgC 6 H +,,598.75,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e097504.cat
098501,l -C 8 H 2,268668.0,574.84,573.613,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e098501.cat
098502,MgC 5 N,,576.43,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e098502.cat
098503,C 7 N –,,582.685,7.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e098503.cat
098504,MgC 5 N +,,594.32,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e098504.cat
099501,"HC 7 N, v = 0",,564.0011,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e099501.cat
099502,"HC 7 N, v 15 = 1",,564.8873,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e099502.cat
099503,"HC 7 N, v 15 = 2",,565.7758,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e099503.cat
099504,HC 6 NC,,582.52,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e099504.cat
100501,SiC 6,,611.251,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100501.cat
100502,DC 7 N,,545.315,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100502.cat
100503,H 13 CC 6 N,,551.644,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100503.cat
100504,HC 13 CC 5 N,,557.332,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100504.cat
100505,HC 2 13 CC 4 N,,561.694,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100505.cat
100506,HC 3 13 CC 3 N,,563.683,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100506.cat
100507,HC 4 13 CC 2 N,,563.732,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100507.cat
100508,HC 5 13 CCN,,561.827,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100508.cat
100509,HC 6 13 CN,,557.539,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100509.cat
100510,HC 7 15 N,,552.253,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100510.cat
100511,HC 7 NH +,,553.939,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e100511.cat
101501,HC 7 O,,549.2054,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e101501.cat
101502,29 SiC 6,,602.298,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e101502.cat
102501,HC 6 CHO,48900.0,557.212,550.781,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e102501.cat
102502,c -C 6 H 5 CCH,5680.35,1529.741,1204.956,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e102502.cat
102503,30 SiC 6,,593.79,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e102503.cat
103501,c -C 6 H 5 CN,5655.27,1546.875,1214.405,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e103501.cat
104501,C 6 S,,597.125,6.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e104501.cat
105502,YO,,13631.9,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e105502.cat
106501,c -C 6 H 5 CHO,5234.364,1564.274,1204.682,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e106501.cat
106502,NC 5 S,,569.036,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e106502.cat
108501,c -C 6 H 5 OCH 3,5028.844,1569.364,1205.826,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e108501.cat
109501,C 9 H,,413.237,9.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e109501.cat
112501,CH 3 C 8 H,159140.0,376.713,8.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e112501.cat
112502,SiC 7,,421.083,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e112502.cat
113501,CH 3 C 7 N,158099.0,374.721,7.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e113501.cat
116501,C 7 S,,414.428,7.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e116501.cat
116502,c -C 9 H 8,3775.037,1580.864,1122.248,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e116502.cat
117501,HC 7 S,,398.186,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e117501.cat
118501,NC 6 S,,395.551,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e118501.cat
121501,C 10 H,,301.388,10.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e121501.cat
121502,YS,,4163.1,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e121502.cat
121503,C 10 H –,,299.872,10.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e121503.cat
123501,"HC 9 N, v = 0",,290.5183,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e123501.cat
124501,DC 9 N,,282.9185,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124501.cat
124502,H 13 CC 8 N,,285.0591,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124502.cat
124503,HC 13 CC 7 N,,287.0799,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124503.cat
124504,HC 2 13 CC 6 N,,288.8094,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124504.cat
124505,HC 3 13 CC 5 N,,289.8553,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124505.cat
124506,HC 4 13 CC 4 N,,290.4474,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124506.cat
124507,HC 5 13 CC 3 N,,290.4601,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124507.cat
124508,HC 6 13 CC 2 N,,289.8983,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124508.cat
124509,HC 7 13 CCN,,288.8797,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124509.cat
124510,HC 8 13 CN,,287.1709,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124510.cat
124511,HC 9 15 N,,285.2948,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124511.cat
124512,SiC 8,,306.261,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e124512.cat
127501,C 6 H 5 C 3 N,5659.9,569.582,6.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e127501.cat
127502,1-CN-4-CCH-C 6 H 4,5646.36,709.161,630.03,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e127502.cat
127503,1-CN-2-CCH-C 6 H 4,2027.441,1329.456,802.669,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e127503.cat
127504,1-CN-3-CCH-C 6 H 4,2704.875,907.034,679.066,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e127504.cat
128501,c -C 10 H 8,2841.953,1254.843,870.713,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e128501.cat
130501,NC 7 S,,284.979,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e130501.cat
137501,CH 3 C 9 N,158099.0,208.737,9.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e137501.cat
140501,C 9 S,,222.72,9.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e140501.cat
145501,C 12 H,,174.777,12.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e145501.cat
147501,HC 11 N,,169.063,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e147501.cat
152501,c -C 12 H 8,1511.826,1220.631,675.53,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e152501.cat
154501,c -C 12 H 10,1410.279,1193.866,652.053,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e154501.cat
166501,c -C 13 H 10,2176.21,586.653,463.569,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e166501.cat
171501,HC 13 N,,106.9726,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e171501.cat
